ID,utterance,charlie,morgane,list-ID,child,age,file,similar,different
464,qu'est-ce tu veux ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
465,www . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",CHI-Response:Answer:non-verbal
466,c'est à toi ça oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , NULL","PAR-Initiation:Information-seeking:fact-based  , PAR-Initiation:Non-Information-seeking"
467,tu veux qu'on mette ton tu veux qu'on mette ton jeu Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",CHI-Response:No-response
468,est-ce que tu veux ton jeu Adrien ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",PAR-Follow-up:Re-ask-initial-question
469,yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",
470,ça là tu le veux ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
471,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , CHI-Response:Answer:non-verbal , NULL",
472,oui comment tu dis ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2,Adrien,2,020222,"PAR-Follow-up:Signal-agreement , PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based ",
473,tu veux ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[CHI-Response:No-response,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2,Adrien,2,020222,PAR-Initiation:Information-seeking:fact-based ,"NULL , CHI-Response:No-response , PAR-Follow-up:Followup-question"
474,yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",
475,ouais . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Signal-agreement , NULL",
478,tu le veux le jeu ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
479,jeu ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Non-answer:declarative , NULL",
480,le jeu ! [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]","[PAR-Follow-up:Repeat-answer,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Repeat-answer , NULL",
482,tu veux qu'on joue à ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",Complex-long
483,jeu ! [media],"[NULL,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,NULL,CHI-Response:Non-answer:declarative
486,c'est un truc qu'on a acheté il y a une souris pour lui avec des jeux . [media],"[NULL,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Follow-up:other
495,ouais tu prends ta souris ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
497,c'est à qui cette souris Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",CHI-Response:No-response
498,elle est à qui cette souris Adrien ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:non-verbal]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2,Adrien,2,020222,PAR-Initiation:Information-seeking:fact-based ,"PAR-Follow-up:Re-ask-initial-question , CHI-Response:Answer:non-verbal , CHI-Response:No-response , NULL"
499,tiens on va essayer le non tiens on va essayer le c_d numéro deux ! [media],"[PAR-Follow-up:Add-info,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,NULL,"PAR-Follow-up:Add-info , PAR-Follow-up:other"
501,elle est à qui cette souris Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",PAR-Follow-up:Followup-question
502,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , CHI-Response:Answer:non-verbal , NULL",
503,elle est à toi oui ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Give-response,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Signal-agreement , NULL",PAR-Follow-up:Give-response
505,ouais ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
515,c'est qui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
516,maman maman ! [media],"[CHI-Response:Answer:no-explanation-needed,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",CHI-Response:Answer:non-verbal
517,regarde Adrien oh ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
520,comment il s'appelle lui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
521,yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",
522,non c'est un ours ! [media],"[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Give-response,NULL]","[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Give-response,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Signal-disagreement , PAR-Follow-up:Give-response , NULL",
523,regarde alors sur quoi on va jouer ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,No-response+No-follow-up]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based ","CHI-Response:No-response , No-response+No-follow-up"
524,je les connais pas jeux on va les découvrir en général c'est vachement balèze ! [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Follow-up:other
530,tu peux mettre ça dans ta voiture ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
531,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]","[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , PAR-Follow-up:No-followup , NULL",
537,t'appuies sur le bouton ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
540,comment elle fait la voiture ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
541,boum ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",
542,tu veux aider maman ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
543,carton ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Non-answer:declarative , NULL",
545,attends Adrien alors attends ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
546,xxx c'est pour qui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response","PAR-Follow-up:Followup-question , NULL"
547,ouh c'est lourd ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
557,tu permets peut-être ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
561,quoi tatu ? [media],"[PAR-Initiation:Information-seeking:fact-based ,No-response+No-follow-up,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",No-response+No-follow-up
562,carton carton ! [media],"[NULL,NULL,NULL]","[CHI-Response:Non-answer:declarative,PAR-Follow-up:No-followup,NULL]",2,Adrien,2,020222,NULL,"CHI-Response:Non-answer:declarative , PAR-Follow-up:No-followup"
570,il est où ton père ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",CHI-Response:No-response
571,il est où papa ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",PAR-Follow-up:Re-ask-initial-question
572,parti ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",
573,qu'est-ce que c'est ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
574,carton ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",
575,des cartons pas des cadeaux ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Give-response , NULL",
576,et c'est pour qui ce qu' y a dedans ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
577,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , CHI-Response:Answer:non-verbal , NULL",
578,c'est tout pour toi tu crois ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response",
579,tiens tu aides maman tu enlèves et tu mets là sur la table mon chéri ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
582,pourquoi t'enlèves mon chéri ça ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,NULL,"PAR-Initiation:Information-seeking:explanation-based , PAR-Initiation:Information-seeking:fact-based "
583,yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,PAR-Follow-up:No-followup,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",PAR-Follow-up:No-followup
584,allez Adrien ! [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Follow-up:other
588,tu vas mettre les cartons là-bas ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
596,tu mets le carton dedans ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
598,tiens ça aussi ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
601,tiens regarde ça c'est à qui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
602,tu vas mettre dans ta chambre ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
607,regarde tu peux enlever le carton tu le mets à côté ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
608,non ça tu vas mettre le carton à côté ! [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Initiation:Non-Information-seeking
626,qu'est-ce qu' y a ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
627,yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",
629,attends papa il travaille ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
642,c'est qui c'est maman et papa ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
643,lunettes ! [media],"[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Non-answer:declarative , NULL",CHI-Response:Answer:non-verbal
645,papa maman ! [media],"[CHI-Response:Answer:no-explanation-needed,CHI-Response:Answer:non-verbal,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,"CHI-Response:Answer:no-explanation-needed , CHI-Response:Answer:non-verbal"
646,oui ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Signal-agreement , NULL",
648,comment tu dis ça Adrien c'est des comment ça ça s'appelle ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
650,lunettes ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",
651,lunettes Adrien ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Repeat-answer,NULL,NULL]",2,Adrien,2,020222,NULL,"PAR-Follow-up:Give-response , PAR-Follow-up:Repeat-answer"
654,tu vas aider maman ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
658,tu mets dans le carton ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
665,tiens tu mets dans le carton ça ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
668,comment tu dis oui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
669,par . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,CHI-Response:Answer:no-explanation-needed
670,pardon ! [media],"[NULL,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,NULL,CHI-Response:Answer:no-explanation-needed
671,pardon oui c'est bien mon chéri ! [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Signal-agreement,NULL]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Repeat-answer,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Repeat-answer , PAR-Follow-up:Signal-agreement , NULL",
672,Adrien tu vas pas manger ça maintenant ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",PAR-Follow-up:Followup-question
674,Adrien qu'est-ce que tu fais ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:non-verbal,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",CHI-Response:Answer:non-verbal
675,tiens Adrien tu mets dans le carton ça ? [media],"[PAR-Follow-up:No-followup,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",PAR-Follow-up:No-followup
677,dans le carton ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
693,tiens tu vas mettre dans le carton ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
696,tiens tu mets dans le carton ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
701,carton mon chéri tu mets dans le carton ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
708,tiens on va ouvrir l'autre carton viens on va ouvrir un autre carton Adrien ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
710,tiens tu fermes le frigo ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
712,Adrien tu fermes le frigo s'te plaît ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
718,tu viens le donner à maman ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
724,tu vas mettre dans le carton ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
731,qu'est-ce qu' y a non non ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,NULL,"PAR-Initiation:Information-seeking:fact-based  , PAR-Initiation:Non-Information-seeking"
732,yyy non ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,CHI-Response:Non-answer:declarative
733,non non Adrien les caprices tu commences pas ! [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Follow-up:other
736,qu'est-ce qu' y a ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-label,CHI-Response:Answer:non-verbal]",2,Adrien,2,020222,PAR-Initiation:Information-seeking:fact-based ,"NULL , CHI-Response:No-label , CHI-Response:Answer:non-verbal"
738,yyy non yyy non ! [media],"[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,"CHI-Response:Non-answer:declarative , CHI-Response:Answer:non-verbal"
739,et oui tu peux pas attraper t'es trop petit tiens ! [media],"[PAR-Follow-up:Add-info,NULL,NULL]","[PAR-Follow-up:Add-info,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Add-info , NULL",
741,c'est froid ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response , NULL",
742,ouh c'est froid ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
744,qu'est-ce que tu veux Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
745,yyy non ! [media],"[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Non-answer:declarative , NULL",CHI-Response:Answer:non-verbal
746,non quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Followup-question,No-response+No-follow-up,NULL]",2,Adrien,2,020222,PAR-Follow-up:Followup-question,"PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response , No-response+No-follow-up , NULL"
747,bienvenue chez les alcoolos . [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Follow-up:other
750,tiens tu mets le carton ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
752,tu vas mettre dans le carton ça ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
757,allez on ouvre un autre car tiens tu prends on ouvre un autre carton ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
758,qu'est-ce qu' y a ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
