ID,utterance,charlie,morgane,list-ID,child,age,file,similar,different
431,\<None\> \<None\> à jouer . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,NULL,"CHI-Response:Answer:with-explanation-high-quality , CHI-Response:Answer:no-explanation-needed"
435,0. . [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:other , NULL",
436,alors qu'est-ce qu' y a d' autre ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
437,il y a de la salade pour les lapins ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
439,d'accord . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
441,[quote] il y en a combien des lapins ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
442,il y en a il y en a je vais les sortir . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Non-answer:declarative
446,et trois ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
447,faut faut laisser les noirs euh \<None\> \<None\> quand i sont en_train de manger et là ils sont en_train de manger . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Non-answer:declarative
448,hum hum . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Follow-up:Signal-agreement , PAR-Follow-up:other"
455,ils mangent tous les légumes ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
456,mais non pas tous les légumes ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
457,qu'est-ce que tu aimes toi comme légumes ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
458,ils s'enferment dans la cage ... [media],"[CHI-Response:Non-answer:declarative,PAR-Follow-up:No-followup,NULL]","[CHI-Response:Non-answer:declarative,PAR-Follow-up:No-followup,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:declarative , PAR-Follow-up:No-followup , NULL",
489,et les chevaux et les cochons qu'est-ce qu'i mangent ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
490,[quote] et deux . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Non-answer:declarative
491,les chevaux et les cochons ? [media],"[CHI-Initiation:Non-information-seeking,NULL,NULL]","[CHI-Initiation:Non-information-seeking,NULL,NULL]",1,Anae,4,040012,"CHI-Initiation:Non-information-seeking , NULL",
491,les chevaux et les cochons ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]","[CHI-Response:Non-answer:interrogative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:interrogative , NULL",
492,i mangent euh de la paille . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
493,d'accord . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
495,mmh . des frites est-ce qu'i mangent des frites ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
497,ouais . [media],"[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]","[PAR-Initiation:Information-seeking:fact-based ,PAR-Follow-up:No-followup,NULL]",2,Anae,4,040012,"PAR-Follow-up:No-followup , NULL","CHI-Response:Answer:no-explanation-needed , PAR-Initiation:Information-seeking:fact-based "
509,alors hier tu as dormi chez Caro ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
510,ouais . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
511,tu me racontes un p peu ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Non-Information-seeking , NULL",
518,alors tu as dormi chez Caro deux fois qu'est-ce que tu as fait alors ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Initiation:Information-seeking:fact-based  , PAR-Initiation:Information-seeking:explanation-based"
519,j'ai euh regardé le film avec Agathe ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2,Anae,4,040012,NULL,"CHI-Response:Answer:no-explanation-needed , CHI-Response:Answer:with-explanation-high-quality"
522,[quote] c'était quel film ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
523,[quote] et et euh et Eddy . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Non-answer:declarative
524,c'est qui Eddy ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",PAR-Follow-up:Followup-question
525,Eddy c'est leur chien ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
526,d'accord . alors tu as regardé quel film ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based ",
527,euh je sais plus . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
528,c'était un dessin ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
529,hum . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
530,ça parlait de quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
531,oh c'est son frère . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:declarative , NULL",
532,hum . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
535,ça parlait de quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
536,ça parlait euh de caca . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
537,boh . [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:other , NULL",
538,t es sûre ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , NULL","PAR-Initiation:Non-Information-seeking , PAR-Initiation:Information-seeking:fact-based "
539,ouais . [media],"[NULL,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Answer:no-explanation-needed
540,qu'est-ce que vous avez fait d' autre alors ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:explanation-based,NULL]",2,Anae,4,040012,NULL,"PAR-Initiation:Information-seeking:fact-based  , PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:explanation-based"
541,ah ça parle euh de t'aime ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:declarative , NULL",
544,c'est vrai ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , NULL","PAR-Initiation:Non-Information-seeking , PAR-Initiation:Information-seeking:fact-based "
545,ouais ! [media],"[NULL,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Answer:no-explanation-needed
546,ça parle d' amoureux ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",PAR-Follow-up:Followup-question
547,ouais . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
548,t as un amoureux toi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
549,non mais mais mais c'est \<None\> \<None\> \<None\> dans le film que il y a un amoureux . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
550,d'accord . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
551,et toi est-ce que tu as un amoureux ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL","PAR-Follow-up:Re-ask-initial-question , PAR-Follow-up:Followup-question"
552,bah oui c'est Romain . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
553,oh Romain qu'on a vu au restaurant l'autre jour ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
554,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
555,hum hum . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Follow-up:Signal-agreement , PAR-Follow-up:other"
556,mais c'est un grand ! [media],"[PAR-Follow-up:Add-info,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,PAR-Follow-up:Add-info
561,ouais ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Non-Information-seeking , NULL",
567,et hum . Nathan c'était pas ton amoureux ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
568,oui \<None\> \<None\> \<None\> \<None\> . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
569,d'accord les deux alors ! [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , PAR-Follow-up:Add-info , NULL",
581,[quote] ah bon ?,"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Non-Information-seeking , NULL",
583,parce que quand il pleut l'eau elle est chaude ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
584,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
585,ça c'est pour les cochons aussi . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Non-answer:declarative
587,boh alors vous avez fait quoi d' autre chez Caro vous avez regardé un film et puis ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
588,et puis on a joué un peu . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
589,vous avez joué à quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
590,[quote] la paille .,"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:declarative , NULL",
593,vous avez joué à quoi ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Re-ask-initial-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
594,euh \<None\> \<None\> au caramel \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
595,qu'est-ce qu'ils ont comme playmobil alors ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
596,ils ont des lits ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
597,des lits playmobil ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
598,oui et je sais plus . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
599,0. . [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:other , NULL",
605,t aimes pas les dames en robe ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
606,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
607,pourquoi ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:explanation-based,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:explanation-based , NULL",PAR-Follow-up:Followup-question
608,parce que i sont pas belles . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]","[CHI-Response:Answer:with-explanation-low-quality,NULL,NULL]",2,Anae,4,040012,NULL,"CHI-Response:Answer:with-explanation-high-quality , CHI-Response:Answer:with-explanation-low-quality"
609,boh ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:other , NULL",
610,t aimes plus les robes ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
611,oui j'aime plus les robes . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
612,bah pourquoi t aimes plus les robes ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:explanation-based,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:explanation-based,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:explanation-based , NULL",
613,parce que j'aime pas ça ! [media],"[CHI-Response:Answer:with-explanation-low-quality,NULL,NULL]","[CHI-Response:Answer:with-explanation-low-quality,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:with-explanation-low-quality , NULL",
614,c'est joli pourtant ! [media],"[PAR-Follow-up:Add-info,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Follow-up:Add-info , PAR-Follow-up:other"
618,pourquoi c'est pas joli ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]","[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:explanation-based , NULL",
619,tu trouves que c'est joli toi ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1,Anae,4,040012,"CHI-Initiation:Information-seeking:fact-based , NULL",
619,tu trouves que c'est joli toi ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]","[CHI-Response:Non-answer:interrogative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:interrogative , NULL",
620,bah oui moi je trouve que c'est joli j'aime bien mettre des robes ! [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]","[PAR-Response:Answer:no-explanation-needed,NULL,NULL]",1,Anae,4,040012,"PAR-Response:Answer:no-explanation-needed , NULL",
620,bah oui moi je trouve que c'est joli j'aime bien mettre des robes ! [media],"[PAR-Follow-up:Add-info,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Follow-up:Add-info , PAR-Follow-up:other"
621,\<None\> \<None\> ça c'est un tire pour visser ça . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]","[CHI-Follow-up:Otherwise,NULL,NULL]",1,Anae,4,040012,"CHI-Follow-up:Otherwise , NULL",
622,un tire pour visser ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response , NULL",
623,un tournevis alors . [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Give-response , NULL",
627,0. . c'est un coton ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
628,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
629,0. . [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:other , NULL",
639,et avec Caro Agathe et Timothé vous êtes allés quelque_part hier ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
642,[quote] oui .,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
644,tu me racontes ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Non-Information-seeking , NULL",
646,c'était comment ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
647,c'était très bien . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
648,lui il a \<None\> \<None\> un pansement aux aux oreilles . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:declarative , NULL",
649,oui . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
650,c'était grand y avait beaucoup de monde ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
651,y avait que un toboggan ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
652,non ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
653,qu'est-ce qu'y avait alors ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
