ID,utterance,annotation-charlie,annotation-morgane,list-ID
277,a quelque chose a fait bouger ça là-haut ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
278,le plafond ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
278,le plafond ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
279,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
279,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
280,mais sais pas s'il est là papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
280,mais sais pas s'il est là papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
281,tu entends le bruit ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
281,tu entends le bruit ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
282,oui . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
282,oui . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
283,il fait du bruit papa ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
283,il fait du bruit papa ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
284,"tiens Adrien , regarde ce que tu vas faire . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
284,"tiens Adrien , regarde ce que tu vas faire . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
285,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
285,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
286,"tu sais ce qu'on va faire , tu vas mettre toutes les voitures sur le garage , mets-les toutes , enfin toutes , mets toutes les petites sur le garage , et puis après on va jouer avec ça tu veux ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
286,"tu sais ce qu'on va faire , tu vas mettre toutes les voitures sur le garage , mets-les toutes , enfin toutes , mets toutes les petites sur le garage , et puis après on va jouer avec ça tu veux ? [media]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
287,je les mets où yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
287,je les mets où yyy yyy . [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
288,attends . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
288,attends . [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2
289,attends attends non non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
289,attends attends non non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
290,non non non me t mais fais ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
290,non non non me t mais fais ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
291,"non non non maman elle écrit , maman elle écrit un message , vas_y ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
291,"non non non maman elle écrit , maman elle écrit un message , vas_y ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
292,"tiens regarde , vas_y ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
292,"tiens regarde , vas_y ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
293,"sors , mets les petites voitures là-dessus , et puis après on va ouvrir ça ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
293,"sors , mets les petites voitures là-dessus , et puis après on va ouvrir ça ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
294,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
294,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
295,Adrien arrête ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
295,Adrien arrête ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
296,"bon , c'est fini ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
296,"bon , c'est fini ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
297,yyy yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
297,yyy yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
298,moi veux aller dedans ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
298,moi veux aller dedans ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
299,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
299,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
300,non non Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
300,non non Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
301,je viens de te dire les petites voitures on les range ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
301,je viens de te dire les petites voitures on les range ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
302,"non il y a trop de choses , tu peux pas ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
302,"non il y a trop de choses , tu peux pas ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
303,attends si non il y en a pas beaucoup ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
303,attends si non il y en a pas beaucoup ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
304,non non non Adrien tu vas les casser ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
304,non non non Adrien tu vas les casser ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
305,non vais les pas casser en plus ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
305,non vais les pas casser en plus ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
306,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
306,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
307,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
307,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
308,ça c'est nul ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
308,ça c'est nul ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
309,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
309,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
310,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
310,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
311,"tiens t'enlèves le reste , que t'as mis dedans ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
311,"tiens t'enlèves le reste , que t'as mis dedans ? [media]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
312,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
312,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
313,ben danse maintenant ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
313,ben danse maintenant ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
314,comment tu danses Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
314,comment tu danses Adrien ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
315,"comment elle , comment il fait Patrice ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
315,"comment elle , comment il fait Patrice ? [media]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
316,moi veux fermer l'autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
316,moi veux fermer l'autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
317,oh regarde comme je l'ai mis ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
317,oh regarde comme je l'ai mis ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
318,mm . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
318,mm . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
319,"allez range tes voitures , viens voir Adrien ce qu'on va faire xxx . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
319,"allez range tes voitures , viens voir Adrien ce qu'on va faire xxx . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
320,bon papa il va y aller ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
320,bon papa il va y aller ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
321,ça on vais les mettre toutes comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
321,ça on vais les mettre toutes comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
322,là elle tombe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
322,là elle tombe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
323,essayer celle-là non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
323,essayer celle-là non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
324,et ça regarde avec ça tu peux jouer aussi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
324,et ça regarde avec ça tu peux jouer aussi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
325,veux essayer ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
325,veux essayer ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
326,"tu prends les gros pour classer , et la même couleur Emeric ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
326,"tu prends les gros pour classer , et la même couleur Emeric ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
327,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
327,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
328,essayer celle-là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
328,essayer celle-là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
329,Adrien tu fais un bisou à papa ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
329,Adrien tu fais un bisou à papa ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
330,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
330,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
331,"allez , tu fais un bisou à papa ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
331,"allez , tu fais un bisou à papa ? [media]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
332,il a perdu le teutou c'est normal ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
332,il a perdu le teutou c'est normal ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
333,le truc ouais le truc en mou en mousse il est sur ses xxx ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
333,le truc ouais le truc en mou en mousse il est sur ses xxx ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
334,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
334,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
335,il est où ? [media],"[NULL,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]",1
335,il est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
336,il est là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
336,il est là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
337,papa va le mettre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
337,papa va le mettre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
338,"allez tu fais un bisou à papa , il va à la piscine ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
338,"allez tu fais un bisou à papa , il va à la piscine ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
339,ben un bou ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
339,ben un bou ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
340,t'es gentil mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
340,t'es gentil mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
341,"allez à tout à l'heure , sois gentil ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
341,"allez à tout à l'heure , sois gentil ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
342,toi ça t'embête pas la musique ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
342,toi ça t'embête pas la musique ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
343,un petit peu ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
343,un petit peu ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
344,ah ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
344,ah ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
345,vais pas l'enlever alors . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
345,vais pas l'enlever alors . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
346,non range d'abord tes chaussures Adrien avant de faire ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
346,non range d'abord tes chaussures Adrien avant de faire ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
347,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
347,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
348,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
348,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
349,"alors , tu sais ce qu'on va faire Adrien ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
349,"alors , tu sais ce qu'on va faire Adrien ? [media]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
350,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
350,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[NULL,NULL,NULL]",2
351,"tu vas , tous tous ceux qui sont collés ensemble tu vas les enlever , les décoller ensemble ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
351,"tu vas , tous tous ceux qui sont collés ensemble tu vas les enlever , les décoller ensemble ! [media]","[PAR-Follow-up:Add-info,NULL,NULL]","[NULL,NULL,NULL]",2
352,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
352,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
353,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
353,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
354,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
354,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
355,moi je fais une grosse fumée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
355,moi je fais une grosse fumée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
356,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
356,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
357,"tu regarderas la soupe Elsa , j'ai remué un peu ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
357,"tu regarderas la soupe Elsa , j'ai remué un peu ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
358,mm ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
358,mm ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
359,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
359,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
360,faut pas les voir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
360,faut pas les voir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
361,les voir où on les met après ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
361,les voir où on les met après ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
362,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
362,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
363,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
363,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
364,qui qui a fait ça ? [media],"[NULL,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,No-response+No-follow-up,NULL]",1
364,qui qui a fait ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
365,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
365,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
366,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
366,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
367,ça y est tu les as tous enlevés les uns les autres ou il y en a qui sont encore collés ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
367,ça y est tu les as tous enlevés les uns les autres ou il y en a qui sont encore collés ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]","[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
368,non regarde j'ai mis ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
368,non regarde j'ai mis ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
369,Naomi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
369,Naomi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
370,c'est quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
370,c'est quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
371,c'est c'est une grosse fumée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
371,c'est c'est une grosse fumée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
372,une cheminée ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
372,une cheminée ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
373,c'est une c'est une c'est une grosse cheminée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
373,c'est une c'est une c'est une grosse cheminée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
374,elle est de quelle couleur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
374,elle est de quelle couleur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
375,euh elle est rouge ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
375,euh elle est rouge ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
376,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
376,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
377,t'as pris tous les cubes rouges ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
377,t'as pris tous les cubes rouges ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
378,oui yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
378,oui yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
379,non il y en a derrière toi regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
379,non il y en a derrière toi regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
380,où ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
380,où ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
381,ah si il y en a il y en a un ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
381,ah si il y en a il y en a un ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
382,attends je vais te tourner ça . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
382,attends je vais te tourner ça . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
383,voilà c'est plus simple . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
383,voilà c'est plus simple . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
384,regarde cette grosse fumée j'ai fait ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
384,regarde cette grosse fumée j'ai fait ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
385,ça y est tu les as tous défaits ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
385,ça y est tu les as tous défaits ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
386,"ah non Adrien il faut les défaire , parce_qu après je vais te faire faire quelque chose tu vas avoir du boulot . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
386,"ah non Adrien il faut les défaire , parce_qu après je vais te faire faire quelque chose tu vas avoir du boulot . [media]","[PAR-Follow-up:Add-info,NULL,NULL]","[PAR-Follow-up:Add-info,NULL,NULL]",2
387,attends ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
387,attends ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
388,aïe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
388,aïe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
389,"oh , non elle est tombée . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
389,"oh , non elle est tombée . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
390,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
390,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
391,papa il est allé où maintenant ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
391,papa il est allé où maintenant ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
392,à la piscine ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
392,à la piscine ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
393,là il est à la maison encore ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
393,là il est à la maison encore ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
394,ben je sais pas s'il est parti déjà . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
394,ben je sais pas s'il est parti déjà . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
395,je sais pas . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
395,je sais pas . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
396,"attends Adrien , enlève-les tous , moi je veux que tu classes les , moi je veux tu classes les morceaux par par une couleur . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
396,"attends Adrien , enlève-les tous , moi je veux que tu classes les , moi je veux tu classes les morceaux par par une couleur . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
397,"toutes les couleurs rouges tu mets ensemble , toutes les couleurs vertes ensemble . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
397,"toutes les couleurs rouges tu mets ensemble , toutes les couleurs vertes ensemble . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
398,moi je veux que tu fasses comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
398,moi je veux que tu fasses comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
399,moi je veux moi je veux faire toutes les couleurs là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
399,moi je veux moi je veux faire toutes les couleurs là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
400,ça tombe tout ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
400,ça tombe tout ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
401,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
401,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
402,c'est quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
402,c'est quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
403,c'est des c'est c'est une fumée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
403,c'est des c'est c'est une fumée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
404,de quelle couleur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
404,de quelle couleur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
405,euhm sais plus . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
405,euhm sais plus . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
406,tiens tu les mets tous de la même couleur ensemble Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
406,tiens tu les mets tous de la même couleur ensemble Adrien ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
407,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
407,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
408,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
408,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
409,Adrien tu les mets toutes de la même couleur ensemble ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
409,Adrien tu les mets toutes de la même couleur ensemble ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
410,attends ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
410,attends ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
411,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
411,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
412,ça va tomber ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
412,ça va tomber ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
413,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
413,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
414,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
414,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
415,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
415,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
