ID,utterance,annotation-charlie,annotation-morgane,list-ID
260,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
260,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
261,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
261,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
262,yyy yyy l'eau . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
262,yyy yyy l'eau . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
263,allez Adrien on va sortir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
263,allez Adrien on va sortir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
264,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
264,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
265,non ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
265,non ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
266,a chaque fois maintenant qu'il se met dans son bain il fait pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
266,a chaque fois maintenant qu'il se met dans son bain il fait pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
267,allez tu viens mon bonhomme ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
267,allez tu viens mon bonhomme ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
268,laisse ça regarde ça part tout seul Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
268,laisse ça regarde ça part tout seul Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
269,tu vas tomber si tu fais ça Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
269,tu vas tomber si tu fais ça Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
270,bon tu ranges Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
270,bon tu ranges Adrien ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
271,range les jouets ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
271,range les jouets ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
272,on range allez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
272,on range allez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
273,tu ranges ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
273,tu ranges ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
274,hop ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
274,hop ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
275,t'as froid attends mon petit bonhomme tiens ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
275,t'as froid attends mon petit bonhomme tiens ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
276,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
276,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
277,t'as froid attends vite vite vite ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
277,t'as froid attends vite vite vite ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
278,tu fais exprès de trembler ou quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
278,tu fais exprès de trembler ou quoi ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
279,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
279,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
280,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
280,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
281,l'eau ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
281,l'eau ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
282,l'eau ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
282,l'eau ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
283,et ouais l'eau elle part ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
283,et ouais l'eau elle part ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
284,l'eau ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
284,l'eau ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
285,non non non non non non non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
285,non non non non non non non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
286,yyy yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
286,yyy yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
287,aïe aïe attention mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
287,aïe aïe attention mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
288,veux appuyer x x ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
288,veux appuyer x x ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
289,tu veux appuyer ouais ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
289,tu veux appuyer ouais ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
290,comment tu dis ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
290,comment tu dis ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
291,appuie ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
291,appuie ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
292,c'est appuie pas puie ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
292,c'est appuie pas puie ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2
293,non là on va laisser allumer mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
293,non là on va laisser allumer mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
294,boire boire ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
294,boire boire ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
295,boire oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
295,boire oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
296,quoi qu'est-ce qui y a ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
296,quoi qu'est-ce qui y a ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-label,CHI-Response:Answer:non-verbal]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
297,qu'est-ce qu' y a ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
297,qu'est-ce qu' y a ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-label]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
298,toi qu'est-ce tu quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
298,toi qu'est-ce tu quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-label]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:non-verbal,NULL]",2
299,qu'est-ce qu' y a toi Adrien qu'est-ce tu veux dis-moi ce que tu veux je comprends pas ce que tu veux ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
299,qu'est-ce qu' y a toi Adrien qu'est-ce tu veux dis-moi ce que tu veux je comprends pas ce que tu veux ! [media],"[CHI-Response:Answer:non-verbal,PAR-Follow-up:other,NULL]","[PAR-Follow-up:other,NULL,NULL]",2
300,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
300,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
301,hein hein je comprends pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
301,hein hein je comprends pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
302,qu'est-ce tu veux ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
302,qu'est-ce tu veux ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
303,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
303,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]",2
304,qu'est-ce tu veux ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
304,qu'est-ce tu veux ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
305,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
305,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,NULL,NULL]",2
306,qu'est-ce tu veux Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
306,qu'est-ce tu veux Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
307,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
307,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,NULL,NULL]",2
308,tu veux quoi dis-moi ce que tu veux Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
308,tu veux quoi dis-moi ce que tu veux Adrien ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2
309,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
309,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
310,je comprends pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
310,je comprends pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
311,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
311,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
312,voilà viens ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
312,voilà viens ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
313,allez papa xxx le montrer qu'est-ce tu veux qu'est-ce tu veux ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
313,allez papa xxx le montrer qu'est-ce tu veux qu'est-ce tu veux ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
314,doudou ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
314,doudou ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
315,ah oui comment ça s'appelle alors ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
315,ah oui comment ça s'appelle alors ! [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
316,ça s'appelle comment ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
316,ça s'appelle comment ? [media],"[CHI-Response:No-response,PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
317,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
317,yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2
318,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
318,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
319,qu'est-ce tu veux alors Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
319,qu'est-ce tu veux alors Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
320,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
320,yyy yyy yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2
321,tiens ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
321,tiens ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2
322,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
322,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
323,doudou doudou ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
323,doudou doudou ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
324,doudou ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
324,doudou ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
325,non Adrien t'auras pas doudou ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
325,non Adrien t'auras pas doudou ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
326,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
326,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
327,oui t'as ça si tu veux mais t'auras pas doudou doudou c'est pour dormir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
327,oui t'as ça si tu veux mais t'auras pas doudou doudou c'est pour dormir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
328,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
328,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
329,oui tu veux que papa il fasse gâté ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
329,oui tu veux que papa il fasse gâté ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
330,gâté ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
330,gâté ! [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2
331,gâté ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
331,gâté ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
332,oh oui gâté avec papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
332,oh oui gâté avec papa ! [media],"[NULL,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
333,papa papa papa . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
333,papa papa papa . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
334,attends xxx tu fais gâté avec papa ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
334,attends xxx tu fais gâté avec papa ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
335,tac attends alors on va s'habiller Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
335,tac attends alors on va s'habiller Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
336,non non non tu touches pas à ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
336,non non non tu touches pas à ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
337,non ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
337,non ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
338,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
338,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
339,alors gratte-toi pas Adrien gratte-toi pas non non non non mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
339,alors gratte-toi pas Adrien gratte-toi pas non non non non mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
340,yyy yyy non non non tire pas dessus ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
340,yyy yyy non non non tire pas dessus ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
341,ah il a pris le truc . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
341,ah il a pris le truc . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
342,"bon , regarde ce qu'on te met comment ça s'appelle ça ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
342,"bon , regarde ce qu'on te met comment ça s'appelle ça ? [media]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
343,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
343,non ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
344,si ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
344,si ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2
345,comment ça s'appelle ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
345,comment ça s'appelle ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
346,gratte-toi pas là comment ça s'appelle ça Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
346,gratte-toi pas là comment ça s'appelle ça Adrien ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
347,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
347,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]",2
348,ça s'appelle un slip ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
348,ça s'appelle un slip ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2
349,ça veut dire que t'as pas de couche ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
349,ça veut dire que t'as pas de couche ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
350,elle est où ta couche Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
350,elle est où ta couche Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
351,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
351,non ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
352,hé il y en a pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
352,hé il y en a pas ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2
353,et où est-ce qu'il faut que tu fasses pipi ou caca Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
353,et où est-ce qu'il faut que tu fasses pipi ou caca Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:non-verbal]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:non-verbal]",2
354,ouais comment ça s'appelle ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
354,ouais comment ça s'appelle ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
355,ça s'appelle où là où tu dois faire pipi ou caca Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
355,ça s'appelle où là où tu dois faire pipi ou caca Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
356,regarde là ici t'as pas de couche ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
356,regarde là ici t'as pas de couche ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:Add-info,NULL,NULL]",2
357,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
357,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
358,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
358,xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
359,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
359,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
360,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
360,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
361,où est-ce que tu dois faire pipi ou caca Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
361,où est-ce que tu dois faire pipi ou caca Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
362,dans le pot ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
362,dans le pot ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2
363,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
363,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
364,si ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
364,si ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
365,oh regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
365,oh regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
366,ils sont où tes nénés regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
366,ils sont où tes nénés regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
367,nénés non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
367,nénés non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
368,tu donnes à papa ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
368,tu donnes à papa ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
369,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
369,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
370,ben tant pis . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
370,ben tant pis . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
371,bon je vais te mettre un pantalon . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
371,bon je vais te mettre un pantalon . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
372,xxx attention t'as toujours pas de couche Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
372,xxx attention t'as toujours pas de couche Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
373,si tu veux faire pipi ou caca c'est sur le pot Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
373,si tu veux faire pipi ou caca c'est sur le pot Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
374,elles sont où tes pantoufles Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
374,elles sont où tes pantoufles Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
375,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
375,yyy yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,NULL,NULL]",2
376,tu le veux lui ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
376,tu le veux lui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2
377,tu le veux lui Adrien regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
377,tu le veux lui Adrien regarde ! [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]","[NULL,NULL,NULL]",2
378,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
378,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
379,un autre non non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
379,un autre non non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
380,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
380,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
381,tu vas l'avoir le micro t'inquiète pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
381,tu vas l'avoir le micro t'inquiète pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
382,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
382,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
383,qu'est-ce tu cherches Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
383,qu'est-ce tu cherches Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
