ID,utterance,annotation-charlie,annotation-morgane,list-ID
753,[quote] non jamais hein xxx ouais ça fait très longtemps !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
753,[quote] non jamais hein xxx ouais ça fait très longtemps !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
754,hé la la xxx \<None\> \<None\> \<None\> \<None\> . maman \<None\> \<None\> t as retourné la maison et et et l'échelle elle est tombée . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
754,hé la la xxx \<None\> \<None\> \<None\> \<None\> . maman \<None\> \<None\> t as retourné la maison et et et l'échelle elle est tombée . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
755,et bah on va la ramasser ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
755,et bah on va la ramasser ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
756,bah toi aussi tu sais ramasser une échelle ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
756,bah toi aussi tu sais ramasser une échelle ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
757,[quote] tiens regarde . si on la met là à mon avis elle tient mieux . voilà !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
757,[quote] tiens regarde . si on la met là à mon avis elle tient mieux . voilà !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
758,c'est l'échelle pour monter au grenier ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
758,c'est l'échelle pour monter au grenier ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
759,[quote] non !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
759,[quote] non !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
760,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
760,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
761,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
761,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
762,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
762,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
763,alors i vont faire quoi tous ces bonhommes . dans la ferme ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
763,alors i vont faire quoi tous ces bonhommes . dans la ferme ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
764,bah \<None\> \<None\> \<None\> \<None\> ils i i i i i \<None\> \<None\> i vont essayer de de attraper quelque chose pour pour pour pour les mett où \<None\> \<None\> \<None\> où ils savaient monter sur sur quelque chose que i vont pas s'envoler ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
764,bah \<None\> \<None\> \<None\> \<None\> ils i i i i i \<None\> \<None\> i vont essayer de de attraper quelque chose pour pour pour pour les mett où \<None\> \<None\> \<None\> où ils savaient monter sur sur quelque chose que i vont pas s'envoler ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
765,\<None\> \<None\> \<None\> \<None\> \<None\> que i vont pas s sauver ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
765,\<None\> \<None\> \<None\> \<None\> \<None\> que i vont pas s sauver ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
766,ah ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
766,ah ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
767,[quote] ah !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
767,[quote] ah !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
768,et et les chats i vont rentrer dans la maison ? [media],"[CHI-Initiation:Non-information-seeking,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,PAR-Response:No-response,NULL]",1
768,et et les chats i vont rentrer dans la maison ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
769,\<None\> \<None\> il p ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
769,\<None\> \<None\> il p ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
770,[quote] il \<None\> \<None\> yyy les chats ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
770,[quote] il \<None\> \<None\> yyy les chats ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
771,[quote] l \<None\> \<None\> \<None\> \<None\> les chats aussi i i ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
771,[quote] l \<None\> \<None\> \<None\> \<None\> les chats aussi i i ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
772,[quote] il il peut aller dans les maisons comme les chiens ! [media],"[NULL,NULL,NULL]","[CHI-Follow-up:Own-explanation,NULL,NULL]",1
772,[quote] il il peut aller dans les maisons comme les chiens ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
773,c'est vrai . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
773,c'est vrai . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
774,[quote] hum hum !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
774,[quote] hum hum !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
775,mais pas les lapins ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
775,mais pas les lapins ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
776,[quote] mais nous \<interruption\>,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
776,[quote] mais nous \<interruption\>,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
777,mais nous on \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
777,mais nous on \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
778,[quote] i ils ont que que le droit de rentrer dans dans leur maison à eux . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
778,[quote] i ils ont que que le droit de rentrer dans dans leur maison à eux . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
779,comment e s'appelle leur maison ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
779,comment e s'appelle leur maison ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
780,[quote] alors on les met dans la maison peut-être !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
780,[quote] alors on les met dans la maison peut-être !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
781,bah bah bah bah qu'est-c qu'ils vont faire dans leur maison les les les \<None\> \<None\> \<None\> ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
781,bah bah bah bah qu'est-c qu'ils vont faire dans leur maison les les les \<None\> \<None\> \<None\> ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
782,ah bah tu fais quoi toi dans ta maison ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
782,ah bah tu fais quoi toi dans ta maison ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
783,bah \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
783,bah \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
784,voilà ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
784,voilà ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
785,et et et et et les lapins ils ont envie de manger alors alors i mangent yyy i i \<None\> \<None\> i mangent un peu un peu de salade eux ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
785,et et et et et les lapins ils ont envie de manger alors alors i mangent yyy i i \<None\> \<None\> i mangent un peu un peu de salade eux ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
786,[quote] ah . i mangent quoi ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
786,[quote] ah . i mangent quoi ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
787,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
787,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
788,pa que les lapins \<None\> \<None\> ça mange des carottes et des salades ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
788,pa que les lapins \<None\> \<None\> ça mange des carottes et des salades ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
789,bah il y en a des carottes regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
789,bah il y en a des carottes regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
790,bah bah bah bah \<interruption\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
790,bah bah bah bah \<interruption\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
791,[quote] i préfèrent quoi ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
791,[quote] i préfèrent quoi ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
792,[quote] bah les les carottes et les salades ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
792,[quote] bah les les carottes et les salades ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
793,hum ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
793,hum ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
794,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
794,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
795,comme i veulent ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
795,comme i veulent ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
796,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
796,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
797,hop ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
797,hop ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
798,hop ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
798,hop ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
799,si si i veulent pas monter hum et si i veulent pas aller dans leur maison ils ouvrent la porte ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
799,si si i veulent pas monter hum et si i veulent pas aller dans leur maison ils ouvrent la porte ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
800,tu crois qu'i savent ouvrir la porte les lapins ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
800,tu crois qu'i savent ouvrir la porte les lapins ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
801,bah bah bah ho hop i i i i font ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
801,bah bah bah ho hop i i i i font ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
802,[quote] i font comment ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
802,[quote] i font comment ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
803,[quote] hop comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
803,[quote] hop comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
804,boum \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
804,boum \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
805,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
805,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
806,\<None\> \<None\> mais mais e tient mieux comme ça c'est c'est bah remets là maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
806,\<None\> \<None\> mais mais e tient mieux comme ça c'est c'est bah remets là maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
807,rah cette échelle elle fait que tomber ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
807,rah cette échelle elle fait que tomber ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
808,sinon . xxx il y a peut-être moyen de faire tenir mieux . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
808,sinon . xxx il y a peut-être moyen de faire tenir mieux . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
809,bon mais alors tu crois vraiment que les lapins i savent ouvrir la porte tout seuls ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
809,bon mais alors tu crois vraiment que les lapins i savent ouvrir la porte tout seuls ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
810,bah bah i \<interruption\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
810,bah bah i \<interruption\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
811,[quote] ils ont des mains ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
811,[quote] ils ont des mains ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
812,bah bah \<None\> \<None\> \<None\> \<None\> \<None\> il peut faire avec yyy comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
812,bah bah \<None\> \<None\> \<None\> \<None\> \<None\> il peut faire avec yyy comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
813,ohlàlà ça m'a l'air difficile quand_même hein ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
813,ohlàlà ça m'a l'air difficile quand_même hein ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
814,\<None\> \<None\> il il peut faire clac ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
814,\<None\> \<None\> il il peut faire clac ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
815,[quote] avec la porte pour ouvrir dans leur maison ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
815,[quote] avec la porte pour ouvrir dans leur maison ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
816,ah ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
816,ah ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
817,il y en a un qui euh qui qui un marron ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
817,il y en a un qui euh qui qui un marron ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
818,et qui rent \<None\> \<None\> dans sa maison . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
818,et qui rent \<None\> \<None\> dans sa maison . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
819,et celui-là il est de quelle couleur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
819,et celui-là il est de quelle couleur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
820,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
820,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
821,il est de quelle couleur ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
821,il est de quelle couleur ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
822,bah bah \<None\> \<None\> \<None\> \<None\> l les grands i vont dans dans dans l'autre cachette il y a pas de place dans celle-là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
822,bah bah \<None\> \<None\> \<None\> \<None\> l les grands i vont dans dans dans l'autre cachette il y a pas de place dans celle-là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
823,il est de quelle couleur celui-ci . le grand les grands i sont de quelle couleur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
823,il est de quelle couleur celui-ci . le grand les grands i sont de quelle couleur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
824,beige ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
824,beige ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
825,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
825,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
826,et et un marron il veut sortir dans celle-là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
826,et et un marron il veut sortir dans celle-là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
827,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
827,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
828,il essaye de marcher avec son nez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
828,il essaye de marcher avec son nez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
829,oh pfff ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
829,oh pfff ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
830,il va s'écraser le museau là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
830,il va s'écraser le museau là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
831,yyy maint il il essaye de marcher avec ses fesses ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
831,yyy maint il il essaye de marcher avec ses fesses ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
832,oh . c'est sûr qu'il est dans une position un peu bizarre pour marcher hein ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
832,oh . c'est sûr qu'il est dans une position un peu bizarre pour marcher hein ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
833,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
833,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
834,et maint il \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
834,et maint il \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
835,oh \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
835,oh \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
836,qu'est-c que c'est tiens ça tu penses Anaé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
836,qu'est-c que c'est tiens ça tu penses Anaé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
837,et là il fait sur son dos ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
837,et là il fait sur son dos ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
838,wouha ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
838,wouha ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
839,qu'est-c que c'est Anaé ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
839,qu'est-c que c'est Anaé ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
840,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
840,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
841,j'en sais rien je te demande \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
841,j'en sais rien je te demande \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
842,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
842,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
843,tu crois que c'est de la viande ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
843,tu crois que c'est de la viande ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
844,p on peut mett là-d ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
844,p on peut mett là-d ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
845,ouh c'est bizarre comme viande je trouve moi . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
845,ouh c'est bizarre comme viande je trouve moi . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
846,ou des patates ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
846,ou des patates ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
847,[quote] xxx \<interruption\>,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
847,[quote] xxx \<interruption\>,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
848,[quote] c'est des patates à mon avis . t as raison . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
848,[quote] c'est des patates à mon avis . t as raison . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
849,[quote] ah c'est p des patates ouais !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
849,[quote] ah c'est p des patates ouais !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
850,et qui c'est qui va les manger ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
850,et qui c'est qui va les manger ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
851,bah c'est ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
851,bah c'est ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
852,[quote] 0. c'est ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
852,[quote] 0. c'est ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
853,[quote] quand on en veut plus c'est c'est c'est les oiseaux ou les chevals ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
853,[quote] quand on en veut plus c'est c'est c'est les oiseaux ou les chevals ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
854,ah bon ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
854,ah bon ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
855,bah si s si si si \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
855,bah si s si si si \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
856,ah oui ça c'est sûr ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
856,ah oui ça c'est sûr ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
857,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
857,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
858,et qu'est-c qu'on peut faire avec des patates ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
858,et qu'est-c qu'on peut faire avec des patates ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
859,qu'est-c que tu aim qu'on fasse avec des patates ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
859,qu'est-c que tu aim qu'on fasse avec des patates ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
860,bah ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
860,bah ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
861,c'est quoi ton plat préféré ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
861,c'est quoi ton plat préféré ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
862,[quote] avec les patates ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
862,[quote] avec les patates ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
863,\<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
863,\<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
864,[quote] de la purée ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
864,[quote] de la purée ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
865,hum hum hum ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
865,hum hum hum ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
866,et les oiseaux ça mange quoi ? [media],"[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]","[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]",1
866,et les oiseaux ça mange quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
867,des graines ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
867,des graines ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
868,[quote] pas ça mange pas les patates .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
868,[quote] pas ça mange pas les patates .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
869,des graines des insectes ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
869,des graines des insectes ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
870,des bouts de pain .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
870,des bouts de pain .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
871,hé oui mais \<None\> \<None\> et et bah moi \<None\> \<None\> je mange du pain comme eux \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
871,hé oui mais \<None\> \<None\> et et bah moi \<None\> \<None\> je mange du pain comme eux \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
872,ah ouais . mais t aimes les patates aussi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
872,ah ouais . mais t aimes les patates aussi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
873,ah bah oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
873,ah bah oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
874,mais en quoi . en purée en pommes bouillies en ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
874,mais en quoi . en purée en pommes bouillies en ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
875,[quote] en frites ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
875,[quote] en frites ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
876,et la purée \<None\> \<None\> \<None\> ça s fait avec une patate ? [media],"[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]","[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]",1
876,et la purée \<None\> \<None\> \<None\> ça s fait avec une patate ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
877,plusieurs ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
877,plusieurs ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
878,et du lait et du beurre . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
878,et du lait et du beurre . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
