ID,utterance,annotation-charlie,annotation-morgane,list-ID
298,un autre un autre un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
299,"si ça marque le le parquet Elsa faut acheter un tapis , Adrien tu vas tomber comme ça ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
299,"si ça marque le le parquet Elsa faut acheter un tapis , Adrien tu vas tomber comme ça ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
300,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
300,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
301,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
301,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
302,un autre un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
302,un autre un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
303,non pas un autre Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
303,non pas un autre Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
304,allez descend Adrien qu'est-ce tu fais là ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
304,allez descend Adrien qu'est-ce tu fais là ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
305,tu vas tomber là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
305,tu vas tomber là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
306,tu vas tomber Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
306,tu vas tomber Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
307,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
307,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
308,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
308,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
309,non Adrien regarde à côté c'est quoi c'est un lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
309,non Adrien regarde à côté c'est quoi c'est un lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
310,regarde à côté il y a une peluche le lapin bleu ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
310,regarde à côté il y a une peluche le lapin bleu ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
311,lapin bleu ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
311,lapin bleu ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
312,non pas là à côté à côté regarde là-bas sur le fauteuil regarde c'est quoi ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
312,non pas là à côté à côté regarde là-bas sur le fauteuil regarde c'est quoi ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
313,lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
313,lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
314,c'est un lapin comment tu dis lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
314,c'est un lapin comment tu dis lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
315,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
315,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
316,tu fais un gâté au lapin oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
316,tu fais un gâté au lapin oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
317,comment il s'appelle Adrien lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
317,comment il s'appelle Adrien lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
318,lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
318,lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
319,il est doux le lapin tu lui fais une caresse ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
319,il est doux le lapin tu lui fais une caresse ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
320,yyy lapin lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
320,yyy lapin lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
321,apa oui elles sont où ses oreilles au lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
321,apa oui elles sont où ses oreilles au lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
322,elles sont où les oreilles du lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
322,elles sont où les oreilles du lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
323,lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
323,lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
324,ouais et les pieds ils sont où les pieds ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
324,ouais et les pieds ils sont où les pieds ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
325,x pieds ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
325,x pieds ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
326,et son zizi il est où le lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
326,et son zizi il est où le lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
327,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
327,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
328,ah non là c'est le nombril il y a pas il y a pas de zizi bah il est où le zizi et le nez il est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
328,ah non là c'est le nombril il y a pas il y a pas de zizi bah il est où le zizi et le nez il est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
329,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
329,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
330,parti oui et le nez ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
330,parti oui et le nez ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
331,nez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
331,nez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
332,nez oui il est là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
332,nez oui il est là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
333,zizi zizi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
333,zizi zizi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
334,oui et toi ton nez il est où ton nez ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
334,oui et toi ton nez il est où ton nez ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
335,nez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
335,nez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
336,et ton zizi il est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
336,et ton zizi il est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
337,zizi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
337,zizi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
338,oui mais il est sous la couche et pour faire pipi c'est le zizi pour faire caca c'est les fesses ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
338,oui mais il est sous la couche et pour faire pipi c'est le zizi pour faire caca c'est les fesses ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
339,tu me donnes le lapin non tu me donnes pas le lapin d'accord . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
339,tu me donnes le lapin non tu me donnes pas le lapin d'accord . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
340,ouais il s'amuse à se mettre des fois des trucs entre les jambes . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
340,ouais il s'amuse à se mettre des fois des trucs entre les jambes . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
341,et tes couilles elles sont où Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
341,et tes couilles elles sont où Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
342,arrête de dire n'importe quoi Emeric ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
342,arrête de dire n'importe quoi Emeric ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
343,Adrien tu vas tomber ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
343,Adrien tu vas tomber ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
344,regarde Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
344,regarde Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
345,écoute qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
345,écoute qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
346,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
346,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
347,allo oui c'est le téléphone ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
347,allo oui c'est le téléphone ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
348,allo ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
348,allo ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
349,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
349,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
350,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
350,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
351,hop non Adrien on ne touche pas au micro ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
351,hop non Adrien on ne touche pas au micro ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
352,ce qui permet de voir tous les super sons que tu nous fais Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
352,ce qui permet de voir tous les super sons que tu nous fais Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
353,regarde le lapin là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
353,regarde le lapin là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
354,regarde il y a le lapin derrière toi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
354,regarde il y a le lapin derrière toi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
355,oh lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
355,oh lapin ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
356,tu vas tomber Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
356,tu vas tomber Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
357,Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
357,Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
358,Adrien Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
358,Adrien Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
359,est-ce que tu veux une fessée on ne tape pas ouais attention hein tu fais gâté ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
359,est-ce que tu veux une fessée on ne tape pas ouais attention hein tu fais gâté ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
360,comment il fait le lapin tu te rappelles comment maman elle te montrait quand t'étais petit ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
360,comment il fait le lapin tu te rappelles comment maman elle te montrait quand t'étais petit ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
361,Adrien comment il fait le lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
361,Adrien comment il fait le lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
362,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
362,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
363,ben le lapin il a mal comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
363,ben le lapin il a mal comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
364,oui maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
364,oui maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
365,maman oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
365,maman oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
366,oui oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
366,oui oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
367,qui c'est là-bas ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
367,qui c'est là-bas ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
368,c'est Naomi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
368,c'est Naomi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
369,Naomi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
369,Naomi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
370,mi ouh attention attention ouh attention il va tomber Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
370,mi ouh attention attention ouh attention il va tomber Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
371,regarde ouh là là oh il est tombé Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
371,regarde ouh là là oh il est tombé Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
372,maman maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
372,maman maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
373,maman qu'est-ce qu'elle fait maman elle a laissé tomber Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
373,maman qu'est-ce qu'elle fait maman elle a laissé tomber Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
374,t'es tombé boum comment tu dis boum ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
374,t'es tombé boum comment tu dis boum ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
375,oui maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
375,oui maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
376,encore comment tu dis encore ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
376,encore comment tu dis encore ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
377,encore ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
377,encore ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
378,encore ouais attention ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
378,encore ouais attention ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
379,regarde tu regardes tu regardes là-bas mi tu regardes là-bas Naomi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
379,regarde tu regardes tu regardes là-bas mi tu regardes là-bas Naomi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
380,oh là là oh là là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
380,oh là là oh là là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
381,regarde la petite bête elle descend elle descend elle descend descend descend ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
381,regarde la petite bête elle descend elle descend elle descend descend descend ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
382,ouh la ben ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
382,ouh la ben ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
383,ben dis donc ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
383,ben dis donc ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
384,oh oh oh oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
384,oh oh oh oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
385,oh qu'est-ce qu' y a Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
385,oh qu'est-ce qu' y a Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
386,yyy yyy yyy yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
386,yyy yyy yyy yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
387,t'as fait un bobo fais voir je vois pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
387,t'as fait un bobo fais voir je vois pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
388,moi je comprends pas hein hein hein ça veut dire quoi hein hein hein ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
388,moi je comprends pas hein hein hein ça veut dire quoi hein hein hein ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
389,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
389,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
390,enlève tes chaussons mon chéri ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
390,enlève tes chaussons mon chéri ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
391,ah d'accord ils se dé ils se sont enlevés ils sont grands c'est pour ça je sais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
391,ah d'accord ils se dé ils se sont enlevés ils sont grands c'est pour ça je sais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
392,oui maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
392,oui maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
393,ah non non c'est fini ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
393,ah non non c'est fini ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
394,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
394,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
395,tout seul essaye tout seul ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
395,tout seul essaye tout seul ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
396,ah ben ben t'y arrives pas ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
396,ah ben ben t'y arrives pas ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
397,ben oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
397,ben oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
398,! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
398,! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
399,oup là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
399,oup là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
400,attention doucement ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
400,attention doucement ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
401,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
401,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
402,c'est fini ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
402,c'est fini ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
403,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
403,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
404,non non attends Emeric Emeric Emeric Emeric ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
404,non non attends Emeric Emeric Emeric Emeric ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
405,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
405,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
406,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
406,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
407,et ceux-là c'est pour mes parents donc t'as pas de gâteaux t'as des olives noires . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
407,et ceux-là c'est pour mes parents donc t'as pas de gâteaux t'as des olives noires . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
408,tiens t'as de la goûte la avec du xxx c'est bon non non non Adrien on touche pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
408,tiens t'as de la goûte la avec du xxx c'est bon non non non Adrien on touche pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
409,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
409,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
410,tiens regarde Adrien viens voir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
410,tiens regarde Adrien viens voir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
411,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
411,non maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
412,maman elle va te donner quelque chose . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
412,maman elle va te donner quelque chose . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
413,tiens regarde ce qu'elle a ramené maman ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
413,tiens regarde ce qu'elle a ramené maman ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
414,pour la collection d'Adrien . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
414,pour la collection d'Adrien . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
415,tu bosses pas demain ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
415,tu bosses pas demain ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
416,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
416,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
417,bah c'est la fête ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
417,bah c'est la fête ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
418,tiens regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
418,tiens regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
419,je prendrai la voiture . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
419,je prendrai la voiture . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
420,oh ben non si c'est pour deux trois courses tiens tu vas mettre sur le frigo ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
420,oh ben non si c'est pour deux trois courses tiens tu vas mettre sur le frigo ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
421,vas_y va montrer à papa comment tu tiens vas voir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
421,vas_y va montrer à papa comment tu tiens vas voir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
422,sur le frigo tu mets ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
422,sur le frigo tu mets ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
423,non celui-ci là tu l'as mis à l'envers celui que tu viens de mettre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
423,non celui-ci là tu l'as mis à l'envers celui que tu viens de mettre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
424,voilà comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
424,voilà comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
425,ouais bravo Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
425,ouais bravo Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
426,il est joli et il est où le garçon qui fait pipi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
426,il est joli et il est où le garçon qui fait pipi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
427,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
427,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
428,il est où le garçon qui fait pipi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
428,il est où le garçon qui fait pipi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
429,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
429,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
430,il est là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
430,il est là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
431,faut le recoller avec quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
431,faut le recoller avec quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
432,mais il marche plus ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
432,mais il marche plus ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
433,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
433,pipi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
434,faut le recoller avec quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
434,faut le recoller avec quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
435,Emeric ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
435,Emeric ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
436,hé non faut pas le . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
436,hé non faut pas le . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
437,il est où Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
437,il est où Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
438,tu te souviens ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
438,tu te souviens ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
